eventtitle;views;place;address;eventday;eventdate;request
Rüdiger Hoffmann - Best of;2413;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Freitag;2021-10-08;2021-10-05T19:51:52.976692Z
Seewiesn Oktoberfest - Tracht & Tradition: …;406;Wirtshaus am See;63796 Kahl, Emmerichshofen 3;Freitag;2021-10-08;2021-10-05T19:51:52.976692Z
ShishaMesse;1715;Messe Frankfurt;60327 Frankfurt am Main, Ludwig-Erhard-Anlage 1;Freitag;2021-10-08;2021-10-05T19:51:52.976692Z
Sommerbaunaechte #04 – ZOOM x S.Moreira & Band;341;Sommerbau;63067 Offenbach, Brüsseler Platz 3;Freitag;2021-10-08;2021-10-05T19:51:52.976692Z
Urban Friday;1551;Cooky's;60311 Frankfurt, Am Salzhaus 4;Freitag;2021-10-08;2021-10-05T19:51:52.976692Z
Velvet-Bar-Night;1847;Velvet Club;60311 Frankfurt, Weißfrauenstraße 12-16;Freitag;2021-10-08;2021-10-05T19:51:52.976692Z
Wochenmarkt Sachsenhausen;808;Wochenmarkt Sachsenhausen;60594 Frankfurt am Main, Diesterwegplatz 50;Freitag;2021-10-08;2021-10-05T19:51:52.976692Z
Wochenmarkt und Markthalle Höchst;861;Markthalle und Wochenmarkt Höchst;65929 Frankfurt am Main, Höchster Markt 6;Freitag;2021-10-08;2021-10-05T19:51:52.976692Z
Zoom Club * Opening Weekend;742;Zoom Club;60313 Frankfurt am Main, Brönnerstraße 5-9;Freitag;2021-10-08;2021-10-05T19:51:52.976692Z
DigiKomi x Amazon Online Convention;30805;DoKomi;40474 Düsseldorf, Stockumer Kirchstraße 61;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
★ Kabinett der Kuriositäten ★;1756;Atelierfrankfurt;60314 Frankfurt am Main, Schwedlerstraße 1-5;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Marché de Nuit // Herbst-Edition;1185;Zoo Frankfurt;60316 Frankfurt am Main, Bernhard-Grzimek-Allee 1;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Oktoberfest - Bayrische Gemütlichkeit;3804;Primus-Linie;60311 Frankfurt, Mainkai 36;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Addnfahrer - S' Lem is koa Nudlsubbn;2113;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Amigos - Für unsere Freunde Tour 2021;2083;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Batschkapp Sommergarten;968;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Beier & Hang - Beklopptimierung;2123;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
BIn nebenan;501;Stalburg Theater;60318 Frankfurt am Main, Glauburgstraße 80;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Bülent Ceylan - Luschtobjekt;2123;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Caroli & The Zoo präsentieren: Die Mega Single Party;357;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Das Stadlfest - unterwegs 2021 - präsentiert von Andy …;2067;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Electric Grooves;1004;Tanzhaus West/Dora Brilliant;60327 Frankfurt am Main, Gutleutstraße 294;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Erzeugermarkt Konstablerwache;762;Erzeugermarkt Konstablerwache;60313 Frankfurt am Main, Konstablerwache;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
FREILUFT Markt;1831;Börsenplatz;60313 Frankfurt am Main, Börsenplatz;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Gery Seidl - Hochtief;2222;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Gibson Loves Saturdays;1465;Gibson Club;60313 Frankfurt am Main, Zeil 77;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Gudrun Höpker - Höppi Hour - die Radio Live-Show;2733;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Heiner Herbstvergnügen auf dem Messeplatz;1788;Darmstadt Messplatz;64289 Darmstadt, Marburgerstraße;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
How to RAVE: #1 Matz Ernst & Konsorten;339;Hafen 2;63067 Offenbach, Nordring 129;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
JIMMY REITER BAND - Electric Blues;905;Alte Öhlmühle;63225 Langen, Fahrgasse 5;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Kaya Yanar - Fluch der Familie;2134;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Klassisches BrauErlebnis;865;Glaabsbräu GmbH & Co. KG;63500 Seligenstadt, Frankfurter Straße 9;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Kölsche Nacht - Kasalla, Druckluft & Lupo;2767;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Latin Summer;1720;Latin Palace Changó;60311 Frankfurt, Münchener Straße 57;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Mandowar;336;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Mariano Pensotti / Grupo Marea - Los años / Die Jahre;561;Mousonturm Saal;60316 Frankfurt am Main, Waldschmidtstraße 4;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Markus Barth - Haha... Moment, was?;2130;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Messe Rhein-Main;1475;Messepark Hochheim am Main;65239 Hochheim, Am Weiher;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Notorious;1324;Cooky's;60311 Frankfurt, Am Salzhaus 4;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Olaf Schubert & seine Freunde - Zeit für Rebellen;2146;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Peter Kamenz und seine Goldenen Egerländer - Goldene …;2082;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Ray Wilson & Band - Genesis Classic;2098;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Seewiesn Oktoberfest - Hoch die Krüge: Alpenfuzzis Live;434;Wirtshaus am See;63796 Kahl, Emmerichshofen 3;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Sharkwater German Bowl XLII;614;Deutsche Bank Park;60528 Frankfurt am Main, Mörfelder Lanstraße 362;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
ShishaMesse;1271;Messe Frankfurt;60327 Frankfurt am Main, Ludwig-Erhard-Anlage 1;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Skylight-Tour;808;Primus-Linie;60311 Frankfurt, Mainkai 36;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Stefan Kröll - Goldrausch 2.0;2067;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
United Volleys - VfB Friedrichshafen;293;Fraport Arena;65929 Frankfurt am Main, Silostraße 46;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Velvet-Bar-Night;940;Velvet Club;60311 Frankfurt, Weißfrauenstraße 12-16;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Wochenmarkt Bornheim;675;Wochenmarkt Bornheim;60385 Frankfurt am Main, Berger Straße 194;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Wochenmarkt und Markthalle Höchst;783;Markthalle und Wochenmarkt Höchst;65929 Frankfurt am Main, Höchster Markt 6;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Wolfgang Krebs;2125;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Zoom Club * Opening Weekend;682;Zoom Club;60313 Frankfurt am Main, Brönnerstraße 5-9;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Die Lesebühne Ihres Vertrauens (mit 2G!);1049;Elfer Music Club;60433 Frankfurt am Main, Klappergasse 5-7;Sonntag;2021-10-10;2021-10-05T19:51:56.412875Z
DigiKomi x Amazon Online Convention;25737;DoKomi;40474 Düsseldorf, Stockumer Kirchstraße 61;Sonntag;2021-10-10;2021-10-05T19:51:56.412875Z
Amigos & Stargast Daniela Alfinito - Für unsere …;1643;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Sonntag;2021-10-10;2021-10-05T19:51:56.412875Z
Die große Johann Strauss Revue;1690;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Sonntag;2021-10-10;2021-10-05T19:51:56.412875Z
Fashion Sunday - NUR für den Textilen Fachhandel!;226;Häuser der Mode;65760 Eschborn, Kölner Straße 1;Sonntag;2021-10-10;2021-10-05T19:51:56.412875Z
FRAPORT SKYLINERS - Hamburg Towers;539;Fraport Arena;65929 Frankfurt am Main, Silostraße 46;Sonntag;2021-10-10;2021-10-05T19:51:56.412875Z
HAGIOS Gesungenes Gebet. Erfüllter Raum. …;618;Haus am Dom;60311 Frankfurt, Domplatz 3;Sonntag;2021-10-10;2021-10-05T19:51:56.412875Z
Heiner Herbstvergnügen auf dem Messeplatz;5223;Darmstadt Messplatz;64289 Darmstadt, Marburgerstraße;Sonntag;2021-10-10;2021-10-05T19:51:56.412875Z
Kaya Yanar - Fluch der Familie;1693;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Sonntag;2021-10-10;2021-10-05T19:51:56.412875Z
Konzert: Donna Blue, Joshua Murphy, The Otherness;197;Hafen 2;63067 Offenbach, Nordring 129;Sonntag;2021-10-10;2021-10-05T19:51:56.412875Z
Löwen Frankfurt - EV Landshut;157;Eissporthalle;60386 Frankfurt am Main, Am Bornheimer Hang 4;Sonntag;2021-10-10;2021-10-05T19:51:56.412875Z
Messe Rhein-Main;1279;Messepark Hochheim am Main;65239 Hochheim, Am Weiher;Sonntag;2021-10-10;2021-10-05T19:51:56.412875Z
Online Tour Bunte Götter;436;Liebieghaus Skulpturensammlung;60596 Frankfurt am Main, Schaumainkai 71;Sonntag;2021-10-10;2021-10-05T19:51:56.412875Z
Peter Kamenz und seine Goldenen Egerländer - Goldene …;1643;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Sonntag;2021-10-10;2021-10-05T19:51:56.412875Z
Schmiere-Ausstellung - Vom Wirtschaftswunder in die …;277;Die Schmiere;60311 Frankfurt, Seckbächer Gasse 4;Sonntag;2021-10-10;2021-10-05T19:51:56.412875Z
Familien Seewiesn - Holtrio Live;331;Wirtshaus am See;63796 Kahl, Emmerichshofen 3;Sonntag;2021-10-10;2021-10-05T19:51:56.412875Z
ShishaMesse;999;Messe Frankfurt;60327 Frankfurt am Main, Ludwig-Erhard-Anlage 1;Sonntag;2021-10-10;2021-10-05T19:51:56.412875Z
Terry Hoax;200;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Sonntag;2021-10-10;2021-10-05T19:51:56.412875Z
Yoga;826;Yachtklub;60594 Frankfurt am Main, Deutschherrnufer 12;Sonntag;2021-10-10;2021-10-05T19:51:56.412875Z
Zoom Club * Opening Weekend;562;Zoom Club;60313 Frankfurt am Main, Brönnerstraße 5-9;Sonntag;2021-10-10;2021-10-05T19:51:56.412875Z
Monday Mood;1819;Velvet Club;60311 Frankfurt, Weißfrauenstraße 12-16;Montag;2021-10-11;2021-10-05T19:51:57.920815Z
Das Lumpenpack;134;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Montag;2021-10-11;2021-10-05T19:51:57.920815Z
Konstantin Wecker - UTOPIA. Eine Konzertreise;1460;Alte Oper | Großer Saal;60313 Frankfurt am Main, Opernplatz 1;Montag;2021-10-11;2021-10-05T19:51:57.920815Z
Simon und Jan - Alles wird gut;834;Die Käs;60316 Frankfurt am Main, Waldschmidtstr. 19;Montag;2021-10-11;2021-10-05T19:51:57.920815Z
Twin Tribes;134;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Montag;2021-10-11;2021-10-05T19:51:57.920815Z
Vernon Subutex Vol. II;254;Stalburg Theater;60318 Frankfurt am Main, Glauburgstraße 80;Montag;2021-10-11;2021-10-05T19:51:57.920815Z
Company Kart Cup;2845;No Limit;60433 Frankfurt am Main, August-Schanz-Straße 31a;Dienstag;2021-10-12;2021-10-05T19:52:00.140535Z
Mina Caputo & The Sad Eyed Ladies;7771;Das Bett;60326 Frankfurt am Main, Schmidtstraße 12;Dienstag;2021-10-12;2021-10-05T19:52:00.140535Z
C. Heiland - Hoffnung für Abgehängte;908;Die Käs;60316 Frankfurt am Main, Waldschmidtstr. 19;Dienstag;2021-10-12;2021-10-05T19:52:00.140535Z
Dr. Feelgood;153;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Dienstag;2021-10-12;2021-10-05T19:52:00.140535Z
Stephan Thome - Pflaumenregen;383;Romanfabrik;60314 Frankfurt am Main, Hanauer Landstraße 186;Dienstag;2021-10-12;2021-10-05T19:52:00.140535Z
Vernon Subutex Vol. II;267;Stalburg Theater;60318 Frankfurt am Main, Glauburgstraße 80;Dienstag;2021-10-12;2021-10-05T19:52:00.140535Z
Wochenmarkt Sachsenhausen;416;Wochenmarkt Sachsenhausen;60594 Frankfurt am Main, Diesterwegplatz 50;Dienstag;2021-10-12;2021-10-05T19:52:00.140535Z
Wochenmarkt und Markthalle Höchst;416;Markthalle und Wochenmarkt Höchst;65929 Frankfurt am Main, Höchster Markt 6;Dienstag;2021-10-12;2021-10-05T19:52:00.140535Z
LIVE x Ben Böhmer;707;Kultursommergarten Milchsackfabrik;60327 Frankfurt am Main, Gutleutstrasse 294;Mittwoch;2021-10-13;2021-10-05T19:52:01.920270Z
Löwen Frankfurt;373;Löwen Frankfurt;60386 Frankfurt am Main, Am Bornheimer Hang 4;Mittwoch;2021-10-13;2021-10-05T19:52:01.920270Z
Martinsvierteler Markt;606;Riegerplatz;64289 Darmstadt;Mittwoch;2021-10-13;2021-10-05T19:52:01.920270Z
Online Tour Bunte Götter;316;Liebieghaus Skulpturensammlung;60596 Frankfurt am Main, Schaumainkai 71;Mittwoch;2021-10-13;2021-10-05T19:52:01.920270Z
Parkticket Olaf der Flipper;1503;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Mittwoch;2021-10-13;2021-10-05T19:52:01.920270Z
Powerworlf + special Guests - Wolfsnächte 2021;1973;Jahrhunderthalle;65929 Frankfurt am Main, Pfaffenwiese 301;Mittwoch;2021-10-13;2021-10-05T19:52:01.920270Z
Ruts D.C. - Support;4746;Das Bett;60326 Frankfurt am Main, Schmidtstraße 12;Mittwoch;2021-10-13;2021-10-05T19:52:01.920270Z
Schmiere-Ausstellung - Vom Wirtschaftswunder in die …;242;Die Schmiere;60311 Frankfurt, Seckbächer Gasse 4;Mittwoch;2021-10-13;2021-10-05T19:52:01.920270Z
Vanja Sky & Band;346;das Rind;65428 Rüsselsheim, Mainstr. 11;Mittwoch;2021-10-13;2021-10-05T19:52:01.920270Z
Wednesday Vibes;911;Velvet Club;60311 Frankfurt, Weißfrauenstraße 12-16;Mittwoch;2021-10-13;2021-10-05T19:52:01.920270Z
Wochenmarkt Bornheim;370;Wochenmarkt Bornheim;60385 Frankfurt am Main, Berger Straße 194;Mittwoch;2021-10-13;2021-10-05T19:52:01.920270Z
Wochenmarkt Rödelheim;409;Wochenmarkt Rödelheim;60489 Frankfurt am Main, Arthur-Stern-Platz;Mittwoch;2021-10-13;2021-10-05T19:52:01.920270Z
Wie im Himmel - Das Musical;44;Kulturhalle Rödermark / Ober-Roden;63322 Rödermark, Dieburger Straße 27;Freitag;2021-10-08;2021-10-05T19:51:52.976692Z
Wie im Himmel - Das Musical;49;Kulturhalle Rödermark / Ober-Roden;63322 Rödermark, Dieburger Straße 27;Samstag;2021-10-09;2021-10-05T19:51:54.786129Z
Wie im Himmel - Das Musical;61;Kulturhalle Rödermark / Ober-Roden;63322 Rödermark, Dieburger Straße 27;Sonntag;2021-10-10;2021-10-05T19:51:56.412875Z
Blick nach vorn: eps ARENA SUMMIT;5724;Deutsche Bank Park;60528 Frankfurt am Main, Mörfelder Lanstraße 362;Mittwoch;2021-10-06;2021-10-06T19:56:29.182195Z
Wednesday Vibes;5812;Velvet Club;60311 Frankfurt, Weißfrauenstraße 12-16;Mittwoch;2021-10-06;2021-10-06T19:56:29.182195Z
3. Jobmesse Frankfurt;24703;Jahrhunderthalle;65929 Frankfurt am Main, Pfaffenwiese 301;Mittwoch;2021-10-06;2021-10-06T19:56:29.182195Z
Alex Stolze (Bodi Bill);1290;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Mittwoch;2021-10-06;2021-10-06T19:56:29.182195Z
Battery Experts Forum;2145;Messe Frankfurt;60327 Frankfurt am Main, Ludwig-Erhard-Anlage 1;Mittwoch;2021-10-06;2021-10-06T19:56:29.182195Z
Bodo Kirchhoff - Bericht zur Lage des Glücks;1561;Literaturhaus Frankfurt;60311 Frankfurt, Schöne Aussicht 2;Mittwoch;2021-10-06;2021-10-06T19:56:29.182195Z
Fashion Now Days;926;Häuser der Mode;65760 Eschborn, Kölner Straße 1;Mittwoch;2021-10-06;2021-10-06T19:56:29.182195Z
Frankfurts größtes Speed Dating;1352;H'ugo's Frankfurt;60311 Frankfurt, Neue Rothofstrasse 21;Mittwoch;2021-10-06;2021-10-06T19:56:29.182195Z
Heiner Herbstvergnügen auf dem Messeplatz;6352;Darmstadt Messplatz;64289 Darmstadt, Marburgerstraße;Mittwoch;2021-10-06;2021-10-06T19:56:29.182195Z
Klassisches BrauErlebnis;1123;Glaabsbräu GmbH & Co. KG;63500 Seligenstadt, Frankfurter Straße 9;Mittwoch;2021-10-06;2021-10-06T19:56:29.182195Z
Lisa Fitz - Dauerbrenner - Das große Jubiläumsprogramm;4779;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Mittwoch;2021-10-06;2021-10-06T19:56:29.182195Z
LIVE x WORAKLS;1643;Tanzhaus West/Dora Brilliant;60327 Frankfurt am Main, Gutleutstraße 294;Mittwoch;2021-10-06;2021-10-06T19:56:29.182195Z
Löwen Frankfurt;1238;Löwen Frankfurt;60386 Frankfurt am Main, Am Bornheimer Hang 4;Mittwoch;2021-10-06;2021-10-06T19:56:29.182195Z
Lucas Filmfestival: Beans;1060;Hafen 2;63067 Offenbach, Nordring 129;Mittwoch;2021-10-06;2021-10-06T19:56:29.182195Z
Martinsvierteler Markt;1539;Riegerplatz;64289 Darmstadt;Mittwoch;2021-10-06;2021-10-06T19:56:29.182195Z
Mathias Tretter: Sittenstrolch;1351;Stalburg Theater;60318 Frankfurt am Main, Glauburgstraße 80;Mittwoch;2021-10-06;2021-10-06T19:56:29.182195Z
Online Tour Bunte Götter;1197;Liebieghaus Skulpturensammlung;60596 Frankfurt am Main, Schaumainkai 71;Mittwoch;2021-10-06;2021-10-06T19:56:29.182195Z
Wochenmarkt Bornheim;1263;Wochenmarkt Bornheim;60385 Frankfurt am Main, Berger Straße 194;Mittwoch;2021-10-06;2021-10-06T19:56:29.182195Z
Wochenmarkt Rödelheim;1434;Wochenmarkt Rödelheim;60489 Frankfurt am Main, Arthur-Stern-Platz;Mittwoch;2021-10-06;2021-10-06T19:56:29.182195Z
Studienplatzbörse 👩‍🎓 @ BA Rhein-Main 🌆;5502;BA Rhein-Main;63322 Rödermark, Am Schwimmbad 3;Donnerstag;2021-10-07;2021-10-06T19:56:31.519364Z
Addnfahrer - S' Lem is koa Nudlsubbn;3474;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Donnerstag;2021-10-07;2021-10-06T19:56:31.519364Z
Barbara Balldini - g'hörig durchgeknallt;3420;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Donnerstag;2021-10-07;2021-10-06T19:56:31.519364Z
Barock+ | Haydn & Bach;834;Großer Sendesaal des hessischen Rundfunks;60320 Frankfurt am Main, Bertramstraße 8;Donnerstag;2021-10-07;2021-10-06T19:56:31.519364Z
Battery Experts Forum;1423;Messe Frankfurt;60327 Frankfurt am Main, Ludwig-Erhard-Anlage 1;Donnerstag;2021-10-07;2021-10-06T19:56:31.519364Z
Blick nach vorn: eps ARENA SUMMIT;446;Deutsche Bank Park;60528 Frankfurt am Main, Mörfelder Lanstraße 362;Donnerstag;2021-10-07;2021-10-06T19:56:31.519364Z
Dr. Jan-Uwe Rogge;2582;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Donnerstag;2021-10-07;2021-10-06T19:56:31.519364Z
Dui do on de Sell - ..und du lach´sch halt!;2264;Hugenottenhalle;63263 Neu-Isenburg, Frankfurter Straße 152;Donnerstag;2021-10-07;2021-10-06T19:56:31.519364Z
Erzeugermarkt Konstablerwache;760;Erzeugermarkt Konstablerwache;60313 Frankfurt am Main, Konstablerwache;Donnerstag;2021-10-07;2021-10-06T19:56:31.519364Z
Fashion Now Days;361;Häuser der Mode;65760 Eschborn, Kölner Straße 1;Donnerstag;2021-10-07;2021-10-06T19:56:31.519364Z
Heiner Herbstvergnügen auf dem Messeplatz;4983;Darmstadt Messplatz;64289 Darmstadt, Marburgerstraße;Donnerstag;2021-10-07;2021-10-06T19:56:31.519364Z
Isabel Varell - Ein aufregendes Leben;1051;Schlosspark Rockenhausen;60316 Frankfurt am Main, Schlossstraße 8;Donnerstag;2021-10-07;2021-10-06T19:56:31.519364Z
Kaisermarkt;660;Kaisermarkt;60329 Frankfurt am Main, Kaiserstraße 81;Donnerstag;2021-10-07;2021-10-06T19:56:31.519364Z
Kennenlernen in Frankfurt mal anders - Socialmatch;195;Yummi;60486 Frankfurt am Main, Ohmstraße 59;Donnerstag;2021-10-07;2021-10-06T19:56:31.519364Z
Klassisches BrauErlebnis;697;Glaabsbräu GmbH & Co. KG;63500 Seligenstadt, Frankfurter Straße 9;Donnerstag;2021-10-07;2021-10-06T19:56:31.519364Z
Lisa Fitz - Dauerbrenner - Das große Jubiläumsprogramm;3480;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Donnerstag;2021-10-07;2021-10-06T19:56:31.519364Z
Luis aus Südtirol - Weibernarrisch;3435;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Donnerstag;2021-10-07;2021-10-06T19:56:31.519364Z
Mariano Pensotti / Grupo Marea - Los años / Die Jahre;548;Mousonturm Saal;60316 Frankfurt am Main, Waldschmidtstraße 4;Donnerstag;2021-10-07;2021-10-06T19:56:31.519364Z
Nanowar of Steel;707;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Donnerstag;2021-10-07;2021-10-06T19:56:31.519364Z
Oktoberfest - Bayrische Gemütlichkeit;1319;Primus-Linie;60311 Frankfurt, Mainkai 36;Donnerstag;2021-10-07;2021-10-06T19:56:31.519364Z
Schmiere-Ausstellung - Vom Wirtschaftswunder in die …;379;Die Schmiere;60311 Frankfurt, Seckbächer Gasse 4;Donnerstag;2021-10-07;2021-10-06T19:56:31.519364Z
Stephan Masur´s Varieté Spektakel - Stephan Masur´s …;945;Stadthalle Hofheim am Taunus;65719 Hofheim, Chinonplatz 4;Donnerstag;2021-10-07;2021-10-06T19:56:31.519364Z
Ugur Sahin und Özlem Türeci - Projekt Lightspeed. Der …;1001;Literaturhaus Frankfurt;60311 Frankfurt, Schöne Aussicht 2;Donnerstag;2021-10-07;2021-10-06T19:56:31.519364Z
Urban Club Band;1746;Gibson Club;60313 Frankfurt am Main, Zeil 77;Donnerstag;2021-10-07;2021-10-06T19:56:31.519364Z
Batschkapp Rocknacht;2798;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Freitag;2021-10-08;2021-10-06T19:56:33.412829Z
Addnfahrer - S' Lem is koa Nudlsubbn;3357;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Freitag;2021-10-08;2021-10-06T19:56:33.412829Z
Alexander Schelle - Gehirnwäsche;2124;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Freitag;2021-10-08;2021-10-06T19:56:33.412829Z
Barbara Balldini - Dinner for Love;2645;Carl-Zuckmayer-Halle;55299 Nackenheim, Lörzweiler Straße 15;Freitag;2021-10-08;2021-10-06T19:56:33.412829Z
Barock+ | Haydn & Händel;971;Großer Sendesaal des hessischen Rundfunks;60320 Frankfurt am Main, Bertramstraße 8;Freitag;2021-10-08;2021-10-06T19:56:33.412829Z
Batschkapp Sommergarten!;1386;Batschkapp;60388 Frankfurt am Main, Gwinnerstraße 5;Freitag;2021-10-08;2021-10-06T19:56:33.412829Z
BIn nebenan;827;Stalburg Theater;60318 Frankfurt am Main, Glauburgstraße 80;Freitag;2021-10-08;2021-10-06T19:56:33.412829Z
Blumenmarkt Liebfrauenberg;780;Liebfrauenberg;60313 Frankfurt am Main, Liebfrauenberg;Freitag;2021-10-08;2021-10-06T19:56:33.412829Z
Comedy Dinner  Männer, Technik & Migräne;2121;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Freitag;2021-10-08;2021-10-06T19:56:33.412829Z
Falsche Schlange - Falsche Schlange;1103;Stadthalle Hofheim am Taunus;65719 Hofheim, Chinonplatz 4;Freitag;2021-10-08;2021-10-06T19:56:33.412829Z
Fashion Now Days;489;Häuser der Mode;65760 Eschborn, Kölner Straße 1;Freitag;2021-10-08;2021-10-06T19:56:33.412829Z
Festival der Travestie - Maria Crohn & Friends;2127;Jahnturnhalle;64521 Groß-Gerau, Jahnstraße;Freitag;2021-10-08;2021-10-06T19:56:33.412829Z
Gallusmarkt;857;Gallusmarkt;60326 Frankfurt am Main, Frankenallee 183;Freitag;2021-10-08;2021-10-06T19:56:33.412829Z
GG Vybe: La Haine (OmU), anschl. Klubnacht;532;Hafen 2;63067 Offenbach, Nordring 129;Freitag;2021-10-08;2021-10-06T19:56:33.412829Z
Heiner Herbstvergnügen auf dem Messeplatz;3684;Darmstadt Messplatz;64289 Darmstadt, Marburgerstraße;Freitag;2021-10-08;2021-10-06T19:56:33.412829Z
